label,step,time,value
avg log pred advi,1,1.901831865310669,-40.059688977825594
avg log pred advi,2,2.7830348014831543,-37.33334493898093
avg log pred advi,3,3.652963161468506,-35.41547970007115
avg log pred advi,4,4.520963191986084,-34.69994360814398
avg log pred advi,5,5.395898818969727,-34.64604584871707
avg log pred advi,6,6.2681379318237305,-33.252094539358666
avg log pred advi,7,7.1389970779418945,-33.64592259254071
avg log pred advi,8,8.011417865753174,-32.75449979605235
avg log pred advi,9,8.881326913833618,-33.0528861401892
avg log pred advi,10,9.738440036773682,-32.350319124537705
avg log pred advi,11,10.606435775756836,-31.67634944722704
avg log pred advi,12,11.483430862426758,-30.626065664252405
avg log pred advi,13,12.348477840423584,-29.60302721403332
avg log pred advi,14,13.22193694114685,-28.456660088837026
avg log pred advi,15,14.09260606765747,-27.71738751026071
avg log pred advi,16,14.97041392326355,-27.02799834458985
avg log pred advi,17,15.835787057876587,-26.216675007241335
avg log pred advi,18,16.70636010169983,-25.745401456241456
avg log pred advi,19,17.56744885444641,-25.098961284421833
avg log pred advi,20,18.43647003173828,-24.63781941954445
avg log pred advi,21,19.299242973327637,-24.12801434964341
avg log pred advi,22,20.170165061950684,-23.754490383448978
avg log pred advi,23,21.04390287399292,-23.276161303987497
avg log pred advi,24,21.912419080734253,-22.79958285135372
avg log pred advi,25,22.791151762008667,-22.39781815981747
avg log pred advi,26,23.664875984191895,-21.953034874842075
avg log pred advi,27,24.524773836135864,-21.532864905890328
avg log pred advi,28,25.398869037628174,-21.1587249768706
avg log pred advi,29,26.272109031677246,-20.836795080615243
avg log pred advi,30,27.59827208518982,-20.50270937554093
avg log pred advi,31,28.471897840499878,-20.15843824540018
avg log pred advi,32,29.34508180618286,-19.853476626759257
avg log pred advi,33,30.216930150985718,-19.601062318826358
avg log pred advi,34,31.0888671875,-19.346697982039267
avg log pred advi,35,31.96273684501648,-19.077730112258926
avg log pred advi,36,32.83777213096619,-18.818404578597637
avg log pred advi,37,33.72127294540405,-18.573015985609718
avg log pred advi,38,34.58788990974426,-18.352390256721304
avg log pred advi,39,35.46452879905701,-18.13773534778535
avg log pred advi,40,36.35219693183899,-17.920263122579648
avg log pred advi,41,37.22092080116272,-17.71892413253514
avg log pred advi,42,38.098186016082764,-17.53176325637845
avg log pred advi,43,38.97603797912598,-17.35058488788625
avg log pred advi,44,39.85028886795044,-17.175607395493387
