label,step,time,value
avg log pred advi,1,0.5344069004058838,-36.28969593072989
avg log pred advi,2,0.694523811340332,-39.727798897009386
avg log pred advi,3,0.8171570301055908,-41.68363089885983
avg log pred advi,4,0.988112211227417,-45.98099844507472
avg log pred advi,5,1.142298936843872,-51.1859882824597
avg log pred advi,6,1.3181359767913818,-48.87704071001367
avg log pred advi,7,1.4482460021972656,-49.007129674506295
avg log pred advi,8,1.5596611499786377,-51.20478798412472
avg log pred advi,9,1.6603269577026367,-50.42347184589795
avg log pred advi,10,1.763354778289795,-49.904114601023565
avg log pred advi,11,1.8636770248413086,-48.12811383219785
avg log pred advi,12,1.9680829048156738,-47.04345658156853
avg log pred advi,13,2.0668680667877197,-51.52028145962826
avg log pred advi,14,2.1653499603271484,-52.88252301429166
avg log pred advi,15,2.272271156311035,-53.485256030407534
avg log pred advi,16,2.3731188774108887,-53.498686319516175
avg log pred advi,17,2.476165771484375,-53.02306983821216
avg log pred advi,18,2.575076103210449,-52.56500178218954
avg log pred advi,19,2.675629138946533,-51.868550224053514
avg log pred advi,20,2.774277925491333,-52.492634564840856
avg log pred advi,21,2.8719279766082764,-51.6950988766897
avg log pred advi,22,2.976595878601074,-51.61220939316412
avg log pred advi,23,3.0750961303710938,-50.90111449823522
avg log pred advi,24,3.1772730350494385,-50.68453069509221
avg log pred advi,25,3.280374050140381,-50.39955823296686
avg log pred advi,26,3.3826169967651367,-49.89427679181302
avg log pred advi,27,3.48153018951416,-49.47856913040739
avg log pred advi,28,3.5880298614501953,-50.48033537322663
avg log pred advi,29,3.688325881958008,-51.12043642653561
avg log pred advi,30,3.790635108947754,-54.25995802139669
avg log pred advi,31,3.8937458992004395,-53.531743527559144
avg log pred advi,32,3.9947330951690674,-53.20445249884838
avg log pred advi,33,4.10157585144043,-52.32481111099514
avg log pred advi,34,4.200140953063965,-51.69471293005167
avg log pred advi,35,4.303554058074951,-51.203566227283794
avg log pred advi,36,4.40297794342041,-50.68884345300203
avg log pred advi,37,4.506977081298828,-49.891691932720214
avg log pred advi,38,4.607284069061279,-49.17353047707216
avg log pred advi,39,4.70955491065979,-48.4847887754605
avg log pred advi,40,4.81141996383667,-47.84637203994027
avg log pred advi,41,4.909724950790405,-49.08651218436047
avg log pred advi,42,5.015393018722534,-48.60310488363358
avg log pred advi,43,5.115882873535156,-48.115316730067505
avg log pred advi,44,5.220278978347778,-47.629062981406065
avg log pred advi,45,5.3215248584747314,-47.2604614526089
avg log pred advi,46,5.429991960525513,-46.77029322687276
avg log pred advi,47,5.530802011489868,-46.17285342183244
avg log pred advi,48,5.634239912033081,-59.734979853662985
avg log pred advi,49,5.73462700843811,-58.885817602181305
avg log pred advi,50,5.834284067153931,-58.17070761723991
avg log pred advi,51,5.936431169509888,-57.60637608733491
avg log pred advi,52,6.034237861633301,-56.83866895093658
