label,step,time,value
avg log pred hmc,0,0.3481287956237793,-95.73539504919727
avg log pred hmc,1,0.7498540878295898,-38.224336849259615
avg log pred hmc,2,1.0978808403015137,-25.175250755809238
avg log pred hmc,3,1.441335916519165,-20.275229986063202
avg log pred hmc,4,1.8033528327941895,-17.85364843789393
avg log pred hmc,5,2.1657607555389404,-16.228324511533508
avg log pred hmc,6,2.520703077316284,-15.170310302499196
avg log pred hmc,7,2.896188974380493,-14.328351776801885
avg log pred hmc,8,3.2771570682525635,-13.711791303955033
avg log pred hmc,9,3.6557798385620117,-13.18141919980329
avg log pred hmc,10,4.01245903968811,-12.765372609856227
avg log pred hmc,11,4.459819078445435,-12.391634593630078
avg log pred hmc,12,4.95745587348938,-12.083971377979095
avg log pred hmc,13,5.430296897888184,-11.79866557800734
avg log pred hmc,14,5.8502349853515625,-11.55479195260497
avg log pred hmc,15,6.648619174957275,-11.322769869175861
avg log pred hmc,16,7.247452974319458,-11.118931406771146
avg log pred hmc,17,7.595872163772583,-10.921786468997132
avg log pred hmc,18,7.948984861373901,-10.746662266953551
avg log pred hmc,19,8.306183099746704,-10.57658188697638
avg log pred hmc,20,8.659576892852783,-10.425070166019045
avg log pred hmc,21,9.088513851165771,-10.278455553337214
avg log pred hmc,22,9.625863075256348,-10.147268358896707
avg log pred hmc,23,10.051167011260986,-10.02063302707403
avg log pred hmc,24,10.408735036849976,-9.906584791430587
avg log pred hmc,25,10.767035961151123,-9.796530878984306
avg log pred hmc,26,11.334952116012573,-9.696773577437677
avg log pred hmc,27,12.169643878936768,-9.600262122169148
avg log pred hmc,28,12.914184093475342,-9.512216588744437
avg log pred hmc,29,13.898775815963745,-9.42688558034867
avg log pred hmc,30,14.599900960922241,-9.348569581854457
avg log pred hmc,31,15.20734691619873,-9.27245313483209
avg log pred hmc,32,15.754343032836914,-9.202244886436922
avg log pred hmc,33,16.410571813583374,-9.133944454145109
avg log pred hmc,34,17.20895290374756,-9.070631113406133
avg log pred hmc,35,17.6856951713562,-9.008892282301375
avg log pred hmc,36,18.34324598312378,-8.9513962283034
avg log pred hmc,37,18.949636936187744,-8.895327208222865
avg log pred hmc,38,19.53444004058838,-8.84280291810993
avg log pred hmc,39,20.058634996414185,-8.791596231020316
avg log pred hmc,40,20.649055004119873,-8.743391131260386
avg log pred hmc,41,21.021297931671143,-8.696442200853495
avg log pred hmc,42,21.417760848999023,-8.651994515045176
avg log pred hmc,43,21.811177968978882,-8.608748194070593
avg log pred hmc,44,22.240964889526367,-8.567586352357553
avg log pred hmc,45,22.617083072662354,-8.527515127395356
avg log pred hmc,46,22.98320698738098,-8.489199029055914
avg log pred hmc,47,23.37640404701233,-8.451893386796236
avg log pred hmc,48,23.835270881652832,-8.4160895053783
avg log pred hmc,49,24.2608380317688,-8.381202066720988
avg log pred hmc,50,24.717132806777954,-8.347576552718829
avg log pred hmc,51,25.161195039749146,-8.31478701117075
avg log pred hmc,52,25.615720987319946,-8.283099811906126
avg log pred hmc,53,26.075525999069214,-8.252156332865138
avg log pred hmc,54,26.540949821472168,-8.222166201194444
avg log pred hmc,55,26.98438787460327,-8.192845246542051
avg log pred hmc,56,27.37578296661377,-8.164332633654475
avg log pred hmc,57,27.849740982055664,-8.136411039817029
avg log pred hmc,58,28.2778480052948,-8.109213374841078
avg log pred hmc,59,28.735224962234497,-8.082554097551654
avg log pred hmc,60,29.200868844985962,-8.056539466304185
avg log pred hmc,61,29.564393043518066,-8.03096903294416
avg log pred hmc,62,29.964762926101685,-8.005945565494143
avg log pred hmc,63,30.458894968032837,-7.981360149246428
avg log pred hmc,64,30.856789112091064,-7.957274652163463
avg log pred hmc,65,31.282965183258057,-7.9336049859146485
avg log pred hmc,66,32.18372893333435,-7.910363776416455
avg log pred hmc,67,33.08059501647949,-7.8875297576643115
avg log pred hmc,68,33.99898886680603,-7.865083655094722
avg log pred hmc,69,34.64458513259888,-7.843020091141406
avg log pred hmc,70,35.1346869468689,-7.821286406729958
avg log pred hmc,71,35.690130949020386,-7.799920206765581
avg log pred hmc,72,36.58922290802002,-7.77890756962349
avg log pred hmc,73,37.206095933914185,-7.758252099165521
avg log pred hmc,74,37.82463812828064,-7.737930859030059
avg log pred hmc,75,38.37060594558716,-7.717921164111719
avg log pred hmc,76,38.98255491256714,-7.698212480842848
avg log pred hmc,77,39.52047610282898,-7.678817997629397
avg log pred hmc,78,40.15892791748047,-7.659755650137991
avg log pred hmc,79,41.07701110839844,-7.640969604761991
avg log pred hmc,80,41.6677930355072,-7.622508063563065
avg log pred hmc,81,42.42030596733093,-7.604319409691646
avg log pred hmc,82,43.06319499015808,-7.5864756891576315
avg log pred hmc,83,43.71062684059143,-7.5688536326694615
avg log pred hmc,84,44.306283950805664,-7.551584420164586
avg log pred hmc,85,44.877328872680664,-7.534497252639648
avg log pred hmc,86,45.79081606864929,-7.517792320826295
avg log pred hmc,87,46.40547013282776,-7.501227348978612
avg log pred hmc,88,47.175034046173096,-7.485058058624345
avg log pred hmc,89,47.77668499946594,-7.469001766689552
avg log pred hmc,90,48.380409955978394,-7.453363098831228
avg log pred hmc,91,48.999480962753296,-7.43781178631009
avg log pred hmc,92,49.614423990249634,-7.422686375386428
avg log pred hmc,93,50.15697383880615,-7.40760486316787
avg log pred hmc,94,50.7704119682312,-7.392960160952352
avg log pred hmc,95,51.33398199081421,-7.3783220770746025
avg log pred hmc,96,51.989810943603516,-7.364158226411162
avg log pred hmc,97,52.59168291091919,-7.3499690663455945
avg log pred hmc,98,53.153724908828735,-7.336247903303112
