label,step,time,value
avg log pred advi,1,0.546309232711792,-0.2964640508461142
avg log pred advi,2,0.7358951568603516,-0.3950479356515979
avg log pred advi,3,0.9318351745605469,-0.34603271402732966
avg log pred advi,4,1.1382951736450195,-0.39960495221815706
avg log pred advi,5,1.3424971103668213,-0.4026356951844972
avg log pred advi,6,1.5598783493041992,-0.34399954366660995
avg log pred advi,7,1.7635271549224854,-0.30364536989018137
avg log pred advi,8,1.9601202011108398,-0.2658561182521893
avg log pred advi,9,2.1513431072235107,-0.23672277508797912
avg log pred advi,10,2.341221332550049,-0.21386672950845184
avg log pred advi,11,2.5299432277679443,-0.19584281542075427
avg log pred advi,12,2.7190630435943604,-0.1796410269528487
avg log pred advi,13,2.908492088317871,-0.16642819592072325
avg log pred advi,14,3.0979981422424316,-0.15509848697887452
avg log pred advi,15,3.287729263305664,-0.1449390801522721
avg log pred advi,16,3.4763481616973877,-0.13602311121374733
avg log pred advi,17,3.6722970008850098,-0.12810267666135836
avg log pred advi,18,3.8644280433654785,-0.12103096199530727
avg log pred advi,19,4.052722930908203,-0.1147184870221122
avg log pred advi,20,4.24255895614624,-0.10898704470469135
avg log pred advi,21,4.432678937911987,-0.10380490826321671
avg log pred advi,22,4.622089147567749,-0.09909388530840467
avg log pred advi,23,4.811187982559204,-0.09478935857895862
avg log pred advi,24,4.999901056289673,-0.0908442920672841
avg log pred advi,25,5.189391136169434,-0.08721254773490615
avg log pred advi,26,5.37846827507019,-0.08386152928248305
avg log pred advi,27,5.5787742137908936,-0.08075712530825098
avg log pred advi,28,5.789959192276001,-0.07787408949166838
avg log pred advi,29,5.992187261581421,-0.07519027916421636
avg log pred advi,30,6.187026023864746,-0.07268456606609032
avg log pred advi,31,6.380918025970459,-0.07034069072230399
avg log pred advi,32,6.57049298286438,-0.06814289087237883
avg log pred advi,33,6.7606260776519775,-0.06607825841263655
avg log pred advi,34,6.949740171432495,-0.0641349999039755
avg log pred advi,35,7.139636039733887,-0.0623028121309663
avg log pred advi,36,7.331588268280029,-0.060572406562659276
avg log pred advi,37,7.521411180496216,-0.058935491192249716
avg log pred advi,38,7.711118221282959,-0.05738467337052937
avg log pred advi,39,7.914056062698364,-0.05591338254749446
avg log pred advi,40,8.123624086380005,-0.05451564498383459
avg log pred advi,41,8.314654111862183,-0.053186111186836214
avg log pred advi,42,8.507742166519165,-0.051919849283718365
avg log pred advi,43,8.701151132583618,-0.05071248826464423
avg log pred advi,44,8.892567157745361,-0.049559970718111426
avg log pred advi,45,9.084864139556885,-0.04845866455435245
avg log pred advi,46,9.27530813217163,-0.04740525789404969
avg log pred advi,47,9.465291023254395,-0.0463966740816389
avg log pred advi,48,9.657133102416992,-0.0454301043579202
avg log pred advi,49,9.84841012954712,-0.04450301638117022
avg log pred advi,50,10.044746160507202,-0.04361297171878709
avg log pred advi,51,10.259352207183838,-0.04275782492812403
avg log pred advi,52,10.459380149841309,-0.04193557614216879
avg log pred advi,53,10.65058422088623,-0.04114435213617521
avg log pred advi,54,10.847992181777954,-0.04038243358738408
avg log pred advi,55,11.040121078491211,-0.03964822099793177
avg log pred advi,56,11.232070207595825,-0.038940230913298624
avg log pred advi,57,11.42141318321228,-0.038257076864591184
avg log pred advi,58,11.616717100143433,-0.0375974778729258
avg log pred advi,59,11.808037281036377,-0.036960238415111375
avg log pred advi,60,11.999630212783813,-0.0363442433374864
avg log pred advi,61,12.205647230148315,-0.03574844035483601
avg log pred advi,62,12.396692991256714,-0.03517185870244396
avg log pred advi,63,12.58922815322876,-0.03461357957276078
avg log pred advi,64,12.781646251678467,-0.034072746008141745
avg log pred advi,65,12.973191261291504,-0.03354855325077425
avg log pred advi,66,13.162118196487427,-0.0330402448799791
avg log pred advi,67,13.352288007736206,-0.032547110499566274
avg log pred advi,68,13.553827285766602,-0.03206847908136597
avg log pred advi,69,13.764294147491455,-0.03160372084521995
avg log pred advi,70,13.954186201095581,-0.031152241100181895
avg log pred advi,71,14.144086122512817,-0.030713479528759247
avg log pred advi,72,14.334288120269775,-0.030286905956087126
avg log pred advi,73,14.524240255355835,-0.029872018347605344
avg log pred advi,74,14.714967250823975,-0.029468344089841437
avg log pred advi,75,14.905594110488892,-0.029075434982825128
avg log pred advi,76,15.094370126724243,-0.028692865701084265
avg log pred advi,77,15.28339409828186,-0.028320232290473812
avg log pred advi,78,15.474631309509277,-0.02795715396612357
avg log pred advi,79,15.667766094207764,-0.027603267280839925
