label,step,time,value
avg log pred hmc,560,168.86521911621094,-8.978903349434844
avg log pred hmc,570,172.00443315505981,-8.970749038886163
avg log pred hmc,580,175.11063313484192,-8.962875911459856
avg log pred hmc,590,178.13048219680786,-8.955269669709017
avg log pred hmc,600,181.23396825790405,-8.947916969349867
avg log pred hmc,610,184.28029894828796,-8.94080534113364
avg log pred hmc,620,187.26937913894653,-8.933923120279228
avg log pred hmc,630,190.21982312202454,-8.927259382626547
avg log pred hmc,640,193.22258019447327,-8.92080388677551
avg log pred hmc,650,196.1486840248108,-8.914547021566044
avg log pred hmc,660,199.19847011566162,-8.908479758332618
avg log pred hmc,670,202.16560196876526,-8.902593607434522
avg log pred hmc,680,205.16354513168335,-8.896880578621666
avg log pred hmc,690,208.15390419960022,-8.89133314484686
avg log pred hmc,700,211.16578722000122,-8.885944209179902
avg log pred hmc,710,214.21545124053955,-8.880707074517648
avg log pred hmc,720,217.41739225387573,-8.875615415818238
avg log pred hmc,730,220.48158621788025,-8.870663254617437
avg log pred hmc,740,223.49660897254944,-8.865844935611255
avg log pred hmc,750,226.4918131828308,-8.861155105111905
avg log pred hmc,760,229.47516107559204,-8.856588691204644
avg log pred hmc,770,232.46146821975708,-8.852140885450819
avg log pred hmc,780,235.4660782814026,-8.847807125998372
avg log pred hmc,790,238.47429609298706,-8.843583081975101
avg log pred hmc,800,241.48258090019226,-8.83946463905241
avg log pred hmc,810,244.45730090141296,-8.835447886078429
avg log pred hmc,820,247.4629852771759,-8.831529102689178
avg log pred hmc,830,250.5271191596985,-8.827704747815334
avg log pred hmc,840,253.54753923416138,-8.82397144900992
avg log pred hmc,850,256.5458490848541,-8.820325992529334
avg log pred hmc,860,259.53476309776306,-8.816765314106439
avg log pred hmc,870,262.52421402931213,-8.813286490359927
avg log pred hmc,880,265.469829082489,-8.809886730789474
avg log pred hmc,890,268.41746401786804,-8.806563370310494
avg log pred hmc,900,271.36296796798706,-8.803313862286599
avg log pred hmc,910,274.3752632141113,-8.800135772021473
avg log pred hmc,920,277.3455591201782,-8.797026770675156
avg log pred hmc,930,280.2833740711212,-8.793984629572842
avg log pred hmc,940,283.3912591934204,-8.791007214876965
avg log pred hmc,950,286.3954212665558,-8.788092482595736
avg log pred hmc,960,289.465469121933,-8.7852384739037
avg log pred hmc,970,292.68301820755005,-8.782443310751704
avg log pred hmc,980,295.8408272266388,-8.779705191745668
avg log pred hmc,990,299.00249910354614,-8.777022388275107
avg log pred hmc,1000,302.2142870426178,-8.77439324087396
avg log pred hmc,1010,305.3701810836792,-8.771816155797584
avg log pred hmc,1020,308.45956921577454,-8.769289601801136
avg log pred hmc,1030,311.6237270832062,-8.766812107105588
avg log pred hmc,1040,314.79476404190063,-8.764382256538804
avg log pred hmc,1050,317.8403470516205,-8.761998688839958
avg log pred hmc,1060,320.8115162849426,-8.759660094116564
avg log pred hmc,1070,323.8438980579376,-8.757365211444073
avg log pred hmc,1080,326.8939731121063,-8.75511282659885
avg log pred hmc,1090,329.9142429828644,-8.752901769915923
avg log pred hmc,1100,332.8866181373596,-8.750730914263597
avg log pred hmc,1110,335.84936594963074,-8.748599173127534
avg log pred hmc,1120,338.84160828590393,-8.746505498797465
avg log pred hmc,1130,341.822053194046,-8.74444888065023
avg log pred hmc,1140,344.8064651489258,-8.742428343523125
avg log pred hmc,1150,347.7767720222473,-8.74044294617214
avg log pred hmc,1160,350.77853894233704,-8.73849177980997
avg log pred hmc,1170,353.7735722064972,-8.736573966718943
avg log pred hmc,1180,356.74395418167114,-8.734688658934548
avg log pred hmc,1190,359.7476370334625,-8.732835036995265
avg log pred hmc,1200,362.753778219223,-8.73101230875497
avg log pred hmc,1210,365.69377517700195,-8.729219708254185
avg log pred hmc,1220,368.64900517463684,-8.727456494646852
avg log pred hmc,1230,371.6425361633301,-8.72572195117948
avg log pred hmc,1240,374.62957525253296,-8.724015384219642
avg log pred hmc,1250,377.57532715797424,-8.722336122331166
avg log pred hmc,1260,380.5513153076172,-8.720683515393297
avg log pred hmc,1270,383.4743552207947,-8.719056933761536
avg log pred hmc,1280,386.3969120979309,-8.717455767467776
avg log pred hmc,1290,389.39101219177246,-8.715879425457636
avg log pred hmc,1300,392.3801472187042,-8.714327334863041
avg log pred hmc,1310,395.3396520614624,-8.712798940308051
avg log pred hmc,1320,398.32099413871765,-8.711293703246325
avg log pred hmc,1330,401.299259185791,-8.709811101328384
avg log pred hmc,1340,404.2507040500641,-8.708350627797277
avg log pred hmc,1350,407.25215101242065,-8.70691179091107
avg log pred hmc,1360,410.19865918159485,-8.705494113390841
avg log pred hmc,1370,413.1841242313385,-8.704097131892805
avg log pred hmc,1380,416.16095209121704,-8.702720396503443
avg log pred hmc,1390,419.1138789653778,-8.701363470256368
avg log pred hmc,1400,422.1541790962219,-8.700025928669968
avg log pred hmc,1410,425.1565351486206,-8.698707359304649
avg log pred hmc,1420,428.164813041687,-8.697407361338842
avg log pred hmc,1430,431.1035850048065,-8.696125545162767
avg log pred hmc,1440,434.0592691898346,-8.694861531989138
avg log pred hmc,1450,437.057914018631,-8.693614953479972
avg log pred hmc,1460,440.05193424224854,-8.692385451388741
avg log pred hmc,1470,443.0342130661011,-8.691172677217116
avg log pred hmc,1480,445.99398016929626,-8.689976291885646
avg log pred hmc,1490,448.9975121021271,-8.688795965417684
avg log pred hmc,1500,452.0127520561218,-8.687631376635967
avg log pred hmc,1510,454.9492630958557,-8.686482212871224
avg log pred hmc,1520,457.99926114082336,-8.685348169682335
avg log pred hmc,1530,461.04743123054504,-8.684228950587414
avg log pred hmc,1540,464.06567335128784,-8.683124266805416
avg log pred hmc,1550,467.2234890460968,-8.682033837007706
avg log pred hmc,1560,470.21407103538513,-8.680957387079198
avg log pred hmc,1570,473.15108013153076,-8.67989464988863
avg log pred hmc,1580,476.070365190506,-8.678845365067563
avg log pred hmc,1590,478.98197412490845,-8.677809278797705
avg log pred hmc,1600,481.8060390949249,-8.676786143606222
avg log pred hmc,1610,484.62473917007446,-8.675775718168671
avg log pred hmc,1620,487.42057514190674,-8.674777767119236
avg log pred hmc,1630,490.2049970626831,-8.673792060867951
avg log pred hmc,1640,493.05299520492554,-8.672818375424608
avg log pred hmc,1650,495.83421421051025,-8.671856492229065
avg log pred hmc,1660,498.64354515075684,-8.670906197987687
avg log pred hmc,1670,501.4225540161133,-8.669967284515664
avg log pred hmc,1680,504.22358226776123,-8.669039548584976
avg log pred hmc,1690,507.01499915122986,-8.668122791777726
avg log pred hmc,1700,509.80422711372375,-8.667216820344679
avg log pred hmc,1710,512.6042292118073,-8.666321445068744
avg log pred hmc,1720,515.3875062465668,-8.665436481133227
avg log pred hmc,1730,518.183366060257,-8.66456174799465
avg log pred hmc,1740,521.0186150074005,-8.663697069259968
avg log pred hmc,1750,523.8337972164154,-8.662842272567966
avg log pred hmc,1760,526.7635822296143,-8.661997189474738
avg log pred hmc,1770,529.615168094635,-8.661161655343012
avg log pred hmc,1780,532.4600870609283,-8.660335509235244
