label,step,time,value
avg log pred hmc,80,98.69228100776672,-4.103984535612412
avg log pred hmc,81,99.67005014419556,-4.097814740176469
avg log pred hmc,82,100.64470410346985,-4.091783546141397
avg log pred hmc,83,101.62639784812927,-4.085878508828032
avg log pred hmc,84,102.60600304603577,-4.08010614428881
avg log pred hmc,85,103.59817910194397,-4.0744622143056075
avg log pred hmc,86,104.57157707214355,-4.068936511380688
avg log pred hmc,87,105.54521703720093,-4.063528864565897
avg log pred hmc,88,106.52361917495728,-4.05822771536254
avg log pred hmc,89,107.51183009147644,-4.053042923753804
avg log pred hmc,90,108.58054399490356,-4.047964825021955
avg log pred hmc,91,109.6003839969635,-4.042999499376644
avg log pred hmc,92,110.57188415527344,-4.038123314202927
avg log pred hmc,93,111.52842593193054,-4.03334387545261
avg log pred hmc,94,112.50517797470093,-4.028659806696701
avg log pred hmc,95,113.4753999710083,-4.024061978144281
avg log pred hmc,96,114.4386990070343,-4.019548541119451
avg log pred hmc,97,115.4102578163147,-4.015119515948096
avg log pred hmc,98,116.3796968460083,-4.010773113448469
avg log pred hmc,99,117.36094903945923,-4.0065062567935295
avg log pred hmc,100,118.33493208885193,-4.002317295904011
avg log pred hmc,110,128.78972005844116,-3.9641468024274564
avg log pred hmc,120,138.67112708091736,-3.931810883449579
avg log pred hmc,130,148.4841959476471,-3.903957390839776
avg log pred hmc,140,158.27082896232605,-3.879600202060428
avg log pred hmc,150,167.99210906028748,-3.8580513003956463
avg log pred hmc,160,179.28363394737244,-3.838861839477254
avg log pred hmc,170,191.26545596122742,-3.821549878236988
avg log pred hmc,180,203.1180830001831,-3.8059180371938077
avg log pred hmc,190,214.18529987335205,-3.791623212604756
avg log pred hmc,200,225.34116411209106,-3.7784116891737707
avg log pred hmc,210,235.8122570514679,-3.766182593496128
avg log pred hmc,220,246.8704710006714,-3.754829910250142
avg log pred hmc,230,258.7974419593811,-3.7442163329359874
avg log pred hmc,240,270.12180495262146,-3.734214673174015
avg log pred hmc,250,282.19659996032715,-3.7247994464781513
